"","genre","artist_name","track_name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature"
"1530","r&b","Summer Walker","Body",0.555,0.507,11,-6.099,0,0.167,0.25,0,0.283,0.339,137.875,193840,4
"1531","r&b","Michael Jackson","Billie Jean",0.932,0.457,11,-9.62,0,0.0541,0.0173,0.0436,0.0414,0.884,117.002,294227,4
"1532","r&b","Michael Jackson","Beat It",0.776,0.711,3,-9.03,0,0.0473,0.0242,0.000353,0.234,0.901,138.728,258400,4
"1533","r&b","Michael Jackson","Chicago",0.608,0.756,7,-2.675,0,0.176,0.0784,0,0.187,0.55,176.086,245507,4
"1534","r&b","Michael Jackson","Smooth Criminal - 2012 Remaster",0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,257760,4
"1535","r&b","Michael Jackson","Rock with You - Single Version",0.808,0.535,1,-12.521,1,0.0353,0.179,9.91e-05,0.158,0.848,114.031,220627,4
"1536","r&b","Michael Jackson","Don't Stop 'Til You Get Enough",0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,365467,4
"1537","r&b","Michael Jackson","Thriller",0.771,0.687,11,-9.814,1,0.0693,0.0318,0.000225,0.89,0.783,118.392,357800,4
"1538","r&b","Michael Jackson","The Way You Make Me Feel - 2012 Remaster",0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,298120,4
"1539","r&b","Michael Jackson","They Don't Care About Us",0.859,0.905,0,-5.539,0,0.129,0.205,0.00837,0.322,0.731,89.946,284160,4
"1540","r&b","Michael Jackson","Remember the Time",0.831,0.921,5,-2.383,0,0.0582,0.153,0.00224,0.305,0.795,108.002,239227,4
"1541","r&b","Jhené Aiko","Sativa",0.741,0.61,6,-7.34,0,0.0511,0.316,0,0.534,0.72,125.99,276960,4
"1542","r&b","Jhené Aiko","Sunshine",0.746,0.647,7,-6.673,1,0.106,0.0267,0,0.052,0.393,97.989,188964,4
"1543","r&b","Jhené Aiko","While We're Young",0.649,0.791,2,-6.013,1,0.193,0.104,1.97e-06,0.108,0.811,128.023,236160,4
"1544","r&b","Jhené Aiko","Stay Ready (What A Life)",0.347,0.493,8,-11.548,0,0.29,0.455,0.00366,0.127,0.308,82.887,382760,4
"1545","r&b","Jhené Aiko","The Worst",0.539,0.414,1,-9.156,0,0.0601,0.253,1.3e-06,0.143,0.123,94.895,254493,4
"1546","r&b","Jhené Aiko","B.S. (feat. H.E.R.)",0.617,0.525,8,-10.426,0,0.12,0.554,1.1e-06,0.135,0.377,135.781,212867,4
"1547","r&b","Jhené Aiko","P*$$Y Fairy (OTW)",0.572,0.519,2,-7.092,0,0.212,0.536,0,0.102,0.35,128.331,181860,4
"1548","r&b","Jhené Aiko","Blue Dream",0.586,0.404,9,-11.94,0,0.0494,0.506,0.165,0.0821,0.369,133.901,217027,4
"1549","r&b","Jhené Aiko","Back to the Streets (feat. Jhené Aiko)",0.865,0.792,4,-4.207,1,0.0677,0.168,1.46e-05,0.107,0.562,101.985,189496,4
"1550","r&b","Jhené Aiko","Never Call Me",0.48,0.309,2,-10.238,0,0.225,0.874,1.28e-06,0.101,0.131,99.136,270547,3
"1551","r&b","Giveon","Peaches (feat. Daniel Caesar & Giveon)",0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,198082,4
"1552","r&b","Giveon","Heartbreak Anniversary",0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,198371,3
"1553","r&b","Giveon","Chicago Freestyle (feat. Giveon)",0.735,0.449,10,-7.507,1,0.347,0.629,0,0.113,0.0397,122.947,220488,4
"1554","r&b","Giveon","Like I Want You",0.678,0.355,10,-7.757,0,0.0627,0.759,7.06e-05,0.114,0.438,119.772,260776,3
"1555","r&b","Giveon","Lost Me",0.428,0.443,2,-8.955,0,0.101,0.525,1.76e-05,0.219,0.2,87.934,180954,4
"1556","r&b","Giveon","For Tonight",0.606,0.513,9,-8.756,1,0.0524,0.102,0,0.156,0.177,79.9,192257,4
"1557","r&b","Giveon","Stuck On You",0.599,0.463,7,-7.449,1,0.0472,0.162,6.64e-05,0.141,0.141,158.053,205205,3
"1558","r&b","Giveon","All To Me",0.523,0.543,5,-8.39,0,0.156,0.65,0,0.257,0.318,116.161,127807,3
"1559","r&b","Giveon","In The Bible (with Lil Durk & Giveon)",0.686,0.385,7,-8.35,0,0.297,0.614,0,0.131,0.147,143.07,296568,4
"1560","r&b","Giveon","Favorite Mistake",0.535,0.409,7,-9.517,0,0.0855,0.777,0,0.129,0.138,170.123,172907,4
"1561","r&b","Miguel","Sure Thing",0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,195373,4
"1562","r&b","Miguel","Girl With The Tattoo Enter.lewd",0.372,0.239,6,-11.314,0,0.0296,0.856,0.000175,0.168,0.127,113.451,102813,4
"1563","r&b","Miguel","All I Want Is You (feat. J. Cole)",0.776,0.603,5,-5.696,1,0.0343,0.0728,6.25e-05,0.111,0.921,96.888,295920,4
"1564","r&b","Miguel","Sky Walker (feat. Travis Scott)",0.674,0.506,6,-10.532,1,0.0434,0.173,0,0.0866,0.183,145.965,259333,4
"1565","r&b","Miguel","Adorn",0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,193147,4
"1566","r&b","Miguel","Come Through and Chill (feat. J. Cole & Salaam Remi)",0.461,0.653,6,-8.617,1,0.327,0.158,0,0.197,0.588,81.628,322000,1
"1567","r&b","Miguel","Don't Forget My Love",0.638,0.875,2,-6.222,1,0.0413,0.0239,0.0149,0.119,0.251,121.035,199091,4
"1568","r&b","Miguel","waves - Tame Impala Remix",0.529,0.894,2,-3.599,1,0.0412,0.308,5.38e-06,0.254,0.543,108.024,253347,4
"1569","r&b","Miguel","Remind Me to Forget",0.689,0.505,0,-6.389,1,0.0933,0.158,0,0.138,0.312,99.017,217293,4
"1570","r&b","Miguel","How Many Drinks?",0.379,0.608,0,-7.011,0,0.134,0.00311,0.000614,0.248,0.241,81.822,272987,4
"1571","r&b","Usher","Yeah! (feat. Lil Jon & Ludacris)",0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,250373,4
"1572","r&b","Usher","DJ Got Us Fallin' In Love (feat. Pitbull)",0.663,0.861,7,-3.398,0,0.109,0.0338,0,0.082,0.654,119.963,220800,4
"1573","r&b","Usher","My Boo",0.662,0.507,5,-8.238,1,0.118,0.257,0,0.0465,0.676,86.412,223440,4
"1574","r&b","Usher","OMG (feat. will.i.am)",0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.36,0.326,129.998,269493,4
"1575","r&b","Usher","Love in This Club (feat. Young Jeezy)",0.573,0.712,0,-5.976,1,0.0732,0.0572,0,0.167,0.346,140.012,259720,4
"1576","r&b","Usher","U Remind Me",0.657,0.629,6,-4.938,1,0.0782,0.194,0,0.254,0.726,93.985,266893,4
"1577","r&b","Usher","U Got It Bad",0.816,0.5,1,-4.551,1,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,247840,4
"1578","r&b","Usher","Burn",0.796,0.477,1,-7.161,1,0.108,0.314,0,0.12,0.685,119.928,231933,4
"1579","r&b","Usher","Come Thru (with Usher)",0.679,0.728,5,-3.092,0,0.154,0.159,0,0.107,0.46,152.001,181013,4
"1580","r&b","Usher","Confessions Part II",0.845,0.467,1,-7.674,1,0.138,0.0586,0,0.0694,0.702,138.007,211200,4
"1581","r&b","Daniel Caesar","Peaches (feat. Daniel Caesar & Giveon)",0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,198082,4
"1582","r&b","Daniel Caesar","Get You (feat. Kali Uchis)",0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,278180,4
"1583","r&b","Daniel Caesar","Best Part (feat. H.E.R.)",0.524,0.364,7,-10.209,1,0.0367,0.808,0,0.1,0.436,75.24,209831,4
"1584","r&b","Daniel Caesar","Japanese Denim",0.707,0.238,3,-8.818,1,0.0379,0.0905,2.42e-06,0.0842,0.345,124.156,270847,3
"1585","r&b","Daniel Caesar","CYANIDE",0.589,0.652,10,-7.498,1,0.373,0.704,0.00055,0.125,0.486,158.49,194960,4
"1586","r&b","Daniel Caesar","Invincible (feat. Daniel Caesar)",0.555,0.474,6,-11.706,0,0.0668,0.224,0.00426,0.162,0.262,134.89,216160,4
"1587","r&b","Daniel Caesar","Who Hurt You?",0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,104.542,231964,4
"1588","r&b","Daniel Caesar","Please Do Not Lean (feat. BADBADNOTGOOD)",0.67,0.41,1,-13.444,1,0.0381,0.241,8.55e-06,0.167,0.46,127.972,240938,4
"1589","r&b","Daniel Caesar","Streetcar",0.41,0.298,3,-11.796,1,0.0473,0.721,0,0.158,0.142,109.651,246972,3
"1590","r&b","Daniel Caesar","Loose",0.198,0.162,1,-15.815,1,0.0343,0.926,0.00896,0.135,0.0527,70.453,185523,1
"1591","r&b","Tems","WAIT FOR U (feat. Drake & Tems)",0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,189893,4
"1592","r&b","Tems","Essence (feat. Tems)",0.849,0.707,0,-6.002,1,0.113,0.0266,8.58e-06,0.618,0.602,104.027,248040,4
"1593","r&b","Tems","Free Mind",0.562,0.463,6,-7.478,1,0.0787,0.442,0.000145,0.157,0.416,125.15,247579,5
"1594","r&b","Tems","Higher",0.609,0.581,2,-10.854,1,0.277,0.509,0,0.283,0.528,102.964,196204,3
"1595","r&b","Tems","Fountains (with Tems)",0.843,0.485,10,-8.735,0,0.195,0.181,0.0675,0.107,0.689,100.053,192418,4
"1596","r&b","Tems","Found (feat. Brent Faiyaz)",0.821,0.412,7,-7.795,1,0.0341,0.625,1.64e-05,0.0985,0.333,109.977,209454,4
"1597","r&b","Tems","Damages",0.712,0.497,1,-8.106,1,0.431,0.528,2.65e-05,0.125,0.516,128.385,169412,5
"1598","r&b","Tems","Replay",0.613,0.549,9,-8.187,1,0.231,0.097,0,0.116,0.78,123.879,180000,5
"1599","r&b","Tems","No Woman No Cry",0.434,0.252,2,-9.082,1,0.0305,0.506,0.00101,0.103,0.138,147.268,213267,4
"1600","r&b","Tems","Essence (feat. Justin Bieber & Tems)",0.836,0.69,0,-5.816,1,0.123,0.0142,1.22e-05,0.112,0.586,104.004,263293,4
"1601","r&b","PARTYNEXTDOOR","Break from Toronto",0.596,0.678,9,-5.18,1,0.0335,0.0199,0.004,0.418,0.259,117.066,99213,4
"1602","r&b","PARTYNEXTDOOR","Belong to the City",0.505,0.476,5,-9.767,0,0.0508,0.709,0.00128,0.129,0.2,176.332,98024,4
"1603","r&b","PARTYNEXTDOOR","Come and See Me (feat. Drake)",0.717,0.347,11,-10.265,0,0.0636,0.0511,2.43e-06,0.087,0.0589,84.987,235477,4
"1604","r&b","PARTYNEXTDOOR","Recognize (feat. Drake)",0.643,0.541,2,-5.801,1,0.0426,0.0102,0,0.102,0.165,119.499,311197,4
"1605","r&b","PARTYNEXTDOOR","BELIEVE IT",0.43,0.7,6,-5.35,1,0.264,0.0902,0,0.216,0.731,158.373,183219,4
"1606","r&b","PARTYNEXTDOOR","PERSIAN RUGS",0.768,0.428,1,-8.156,0,0.0459,0.0489,0.000491,0.105,0.147,110.478,174307,4
"1607","r&b","PARTYNEXTDOOR","Just Might (with PARTYNEXTDOOR)",0.69,0.377,7,-7.907,1,0.0793,0.672,1.06e-06,0.106,0.18,104.924,205733,4
"1608","r&b","PARTYNEXTDOOR","Excitement (feat. PARTYNEXTDOOR)",0.443,0.536,4,-8.187,0,0.0378,0.0194,4.24e-05,0.1,0.0391,121.967,283285,4
"1609","r&b","PARTYNEXTDOOR","LOYAL (feat. Drake and Bad Bunny) - Remix",0.877,0.529,0,-6.235,0,0.0461,0.479,0.00159,0.094,0.422,104.984,281120,4
"1610","r&b","PARTYNEXTDOOR","LOYAL (feat. Drake)",0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,197973,4
"1611","r&b","ROSALÍA","DESPECHÁ",0.914,0.622,7,-6.538,1,0.0892,0.146,1.68e-05,0.0632,0.77,130.04,156788,4
"1612","r&b","ROSALÍA","Besos Moja2",0.736,0.727,5,-4.642,0,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,229065,4
"1613","r&b","ROSALÍA","LA NOCHE DE ANOCHE",0.856,0.618,7,-4.892,1,0.286,0.0303,0,0.0866,0.391,81.993,203201,4
"1614","r&b","ROSALÍA","BIZCOCHITO",0.93,0.774,1,-4.203,1,0.0744,0.605,0.0238,0.12,0.781,116.972,109120,4
"1615","r&b","ROSALÍA","LA FAMA",0.766,0.295,0,-7.893,0,0.0464,0.947,4.44e-05,0.119,0.805,136.016,188107,4
"1616","r&b","ROSALÍA","El Pañuelo",0.839,0.71,8,-3.823,1,0.0409,0.0534,0,0.283,0.661,129.997,234787,4
"1617","r&b","ROSALÍA","CANDY - Remix",0.738,0.674,4,-3.837,0,0.179,0.727,0.00229,0.0815,0.556,179.979,204655,4
"1618","r&b","ROSALÍA","Con Altura",0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627,4
"1619","r&b","ROSALÍA","Yo x Ti, Tu x Mi",0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,201040,4
"1620","r&b","ROSALÍA","SAOKO",0.827,0.768,0,-5.702,1,0.265,0.79,2.45e-05,0.497,0.734,99.988,137533,4
"1621","r&b","H.E.R.","Could've Been (feat. Bryson Tiller)",0.45,0.352,1,-11.733,0,0.267,0.649,3.8e-06,0.249,0.408,102.679,252747,4
"1622","r&b","H.E.R.","Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",0.816,0.513,1,-8.363,1,0.244,0.0145,0.000102,0.14,0.17,96.981,296011,4
"1623","r&b","H.E.R.","Where I Go (feat. H.E.R.)",0.62,0.396,1,-15.498,0,0.206,0.735,0.000985,0.0976,0.774,87.865,201027,4
"1624","r&b","H.E.R.","Come Through (feat. Chris Brown)",0.612,0.423,5,-8.062,0,0.0508,0.588,0,0.117,0.18,135.841,214093,5
"1625","r&b","H.E.R.","Every Kind Of Way",0.416,0.298,7,-8.499,1,0.0442,0.635,2.16e-06,0.136,0.191,95.386,160173,4
"1626","r&b","H.E.R.","Focus",0.414,0.314,1,-12.943,0,0.0548,0.25,1.47e-05,0.117,0.09,84.993,200133,4
"1627","r&b","H.E.R.","Slide",0.823,0.487,10,-8.416,0,0.347,0.086,2.85e-05,0.172,0.172,96.997,236333,4
"1628","r&b","H.E.R.","Comfortable",0.429,0.4,5,-11.679,0,0.0882,0.629,3.25e-05,0.087,0.357,72.487,255066,4
"1629","r&b","H.E.R.","Paradise (feat. Yung Bleu)",0.588,0.563,3,-6.716,0,0.0713,0.446,0,0.136,0.26,86.073,157293,4
"1630","r&b","H.E.R.","Damage",0.635,0.709,10,-6.195,0,0.0482,0.246,5.24e-05,0.124,0.191,80.426,227560,4
"1631","r&b","Omar Apollo","Evergreen (You Didn’t Deserve Me At All)",0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,216680,3
"1632","r&b","Omar Apollo","Invincible (feat. Daniel Caesar)",0.555,0.474,6,-11.706,0,0.0668,0.224,0.00426,0.162,0.262,134.89,216160,4
"1633","r&b","Omar Apollo","Endlessly",0.59,0.687,1,-7.725,1,0.101,0.658,0.00016,0.117,0.843,192.123,154120,4
"1634","r&b","Omar Apollo","Useless",0.612,0.565,5,-7.609,1,0.0414,0.585,0.00174,0.0827,0.545,89.895,183693,4
"1635","r&b","Omar Apollo","Killing Me",0.861,0.27,6,-9.515,0,0.0616,0.301,0.00288,0.124,0.608,84.004,165320,4
"1636","r&b","Omar Apollo","Want U Around (feat. Ruel)",0.571,0.443,0,-6.76,1,0.0451,0.3,6.95e-06,0.101,0.621,143.923,247720,3
"1637","r&b","Omar Apollo","Archetype",0.676,0.338,9,-7.96,1,0.0284,0.372,5.57e-06,0.468,0.321,92.029,168829,4
"1638","r&b","Omar Apollo","Ugotme",0.782,0.494,0,-1.458,1,0.0337,0.454,6.1e-05,0.134,0.402,65.832,127273,4
"1639","r&b","Omar Apollo","Te Olvidaste",0.795,0.361,3,-10.701,0,0.227,0.625,0.00477,0.114,0.346,88.036,187520,4
"1640","r&b","Omar Apollo","Hey Boy (feat. Kali Uchis)",0.751,0.511,0,-10.481,0,0.39,0.478,0.00552,0.0802,0.653,151.618,102160,4
"1641","r&b","T-Pain","Buy U a Drank (Shawty Snappin') (feat. Yung Joc)",0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,227960,4
"1642","r&b","T-Pain","Bartender (feat. Akon)",0.832,0.391,8,-8.504,1,0.0628,0.0564,0,0.224,0.436,104.961,238800,4
"1643","r&b","T-Pain","I'm Sprung",0.728,0.327,0,-11.596,0,0.0999,0.0948,0,0.103,0.195,100,231040,4
"1644","r&b","T-Pain","Up Down (Do This All Day) (feat. B.o.B)",0.778,0.498,5,-6.846,0,0.0562,0.256,0,0.295,0.464,96.995,231093,4
"1645","r&b","T-Pain","I'm N Luv (Wit a Stripper) (feat. Mike Jones)",0.739,0.368,8,-10.233,1,0.0845,0.00542,0,0.171,0.467,144.992,239413,4
"1646","r&b","T-Pain","Best Love Song",0.622,0.711,7,-6.618,1,0.0542,0.0457,0,0.174,0.679,79.932,195987,4
"1647","r&b","T-Pain","Jerry Sprunger (with T-Pain)",0.76,0.746,0,-5.331,0,0.227,0.137,0,0.0905,0.449,100.011,233546,4
"1648","r&b","T-Pain","I Like Dat",0.565,0.491,1,-6.902,1,0.221,0.0049,0,0.137,0.337,175.694,242085,4
"1649","r&b","T-Pain","Booty Wurk (One Cheek At a Time) (feat. Joey Galaxy)",0.786,0.689,1,-6.113,1,0.315,0.00931,1.14e-06,0.214,0.874,157.936,235307,4
"1650","r&b","T-Pain","Turn All the Lights On (feat. Ne-Yo)",0.699,0.805,6,-3.05,0,0.0595,0.0383,0,0.502,0.722,127.009,216440,4
"1651","r&b","Kehlani","Nights Like This (feat. Ty Dolla $ign)",0.61,0.725,8,-5.131,1,0.15,0.367,0,0.154,0.291,146.163,201788,4
"1652","r&b","Kehlani","Gangsta",0.465,0.446,10,-8.336,0,0.0433,0.102,0,0.321,0.131,121.801,177773,4
"1653","r&b","Kehlani","Toxic",0.653,0.453,7,-5.395,0,0.0351,0.307,0.00101,0.113,0.0405,111.737,168183,4
"1654","r&b","Kehlani","Can I",0.574,0.791,1,-3.752,1,0.11,0.419,0,0.0982,0.612,119.537,167810,4
"1655","r&b","Kehlani","Done for Me (feat. Kehlani)",0.856,0.632,6,-3.692,0,0.074,0.193,0,0.0688,0.697,112.009,180493,4
"1656","r&b","Kehlani","Good Thing (with Kehlani)",0.693,0.564,1,-3.857,0,0.0378,0.399,0,0.0409,0.574,185.913,210901,3
"1657","r&b","Kehlani","Honey",0.606,0.24,3,-7.102,1,0.0369,0.772,0,0.0819,0.526,96.792,199210,4
"1658","r&b","Kehlani","Ring (feat. Kehlani)",0.767,0.543,1,-7.881,0,0.103,0.049,0,0.115,0.485,106.029,177140,4
"1659","r&b","Kehlani","up at night (feat. justin bieber)",0.563,0.756,0,-3.852,0,0.0579,0.196,0,0.245,0.234,100.012,182227,4
"1660","r&b","Kehlani","Beautiful Lies",0.481,0.362,3,-10.766,0,0.209,0.237,0,0.114,0.639,83.605,212879,4
"1661","r&b","John Legend","All of Me",0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,269560,4
"1662","r&b","John Legend","GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",0.42,0.725,8,-4.262,1,0.223,0.092,0,0.18,0.186,77.941,501648,1
"1663","r&b","John Legend","Wonder Woman",0.628,0.476,0,-4.947,1,0.0352,0.417,0,0.121,0.336,147.915,168562,4
"1664","r&b","John Legend","You Deserve It All",0.524,0.739,0,-6.681,1,0.0386,0.215,0,0.0636,0.48,83.095,198627,4
"1665","r&b","John Legend","Nervous",0.545,0.587,2,-4.842,1,0.0634,0.414,0,0.224,0.359,123.107,188046,4
"1666","r&b","John Legend","Minefields",0.476,0.686,1,-5.019,0,0.11,0.183,0,0.0997,0.243,152.617,190606,4
"1667","r&b","John Legend","Beauty and the Beast",0.489,0.54,6,-7.046,1,0.0288,0.126,0,0.103,0.27,81.4,227928,4
"1668","r&b","John Legend","Bring Me Love",0.497,0.856,2,-6.257,1,0.417,0.194,0,0.159,0.597,191.407,199305,4
"1669","r&b","John Legend","Ordinary People",0.469,0.132,10,-14.001,1,0.0798,0.928,0,0.0873,0.36,66.989,281467,3
"1670","r&b","John Legend","Nervous - Remix",0.633,0.577,2,-4.774,1,0.0536,0.329,0,0.151,0.268,123.984,189677,4
"1671","r&b","Jeremih","oui",0.418,0.724,5,-3.724,1,0.0964,0.213,0,0.112,0.604,78.521,238320,5
"1672","r&b","Jeremih","Down On Me",0.7,0.598,2,-7.783,1,0.114,0.0369,0,0.111,0.594,160.041,228453,4
"1673","r&b","Jeremih","Don't Tell 'Em",0.856,0.527,2,-5.225,1,0.0997,0.392,0,0.11,0.386,98.052,266840,4
"1674","r&b","Jeremih","Planez",0.688,0.556,6,-7.738,1,0.264,0.7,1.87e-06,0.108,0.416,129.336,240320,4
"1675","r&b","Jeremih","All The Time (feat. Lil Wayne & Natasha Mosley)",0.795,0.452,9,-9.369,0,0.331,0.58,5.56e-06,0.12,0.0357,109.953,263786,4
"1676","r&b","Jeremih","Birthday Sex",0.679,0.522,7,-5.603,0,0.0427,0.297,0,0.151,0.445,60.014,226507,4
"1677","r&b","Jeremih","Impatient",0.697,0.4,5,-5.888,0,0.0511,0.106,0,0.102,0.443,179.007,245520,4
"1678","r&b","Jeremih","Love Don't Change",0.539,0.424,11,-9.361,1,0.0406,0.317,0,0.108,0.17,118.071,256867,4
"1679","r&b","Jeremih","Changes",0.745,0.622,7,-6.892,0,0.128,0.0992,0,0.0832,0.557,140.082,153365,4
"1680","r&b","Jeremih","Remember Me",0.529,0.316,1,-8.675,0,0.0518,0.646,7.97e-05,0.106,0.0386,133.714,175093,4
"1681","r&b","6LACK","Calling My Phone",0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,205458,4
"1682","r&b","6LACK","Pretty Little Fears (feat. J. Cole)",0.61,0.458,9,-11.336,1,0.36,0.696,0.000103,0.0852,0.246,192.099,240342,4
"1683","r&b","6LACK","OTW",0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,263014,4
"1684","r&b","6LACK","PRBLMS",0.417,0.58,9,-4.574,1,0.207,0.0307,1.45e-06,0.179,0.139,68.58,246773,5
"1685","r&b","6LACK","l e t . g o . m y . h a n d (with Bas & 6LACK)",0.583,0.625,1,-8.011,1,0.277,0.506,0,0.196,0.516,89.812,266291,4
"1686","r&b","6LACK","FOREVER (with 6LACK)",0.815,0.606,2,-4.496,0,0.0586,0.543,2.03e-05,0.114,0.484,114.009,223160,4
"1687","r&b","6LACK","Ex Calling",0.773,0.564,1,-7.241,1,0.249,0.00561,1.99e-05,0.213,0.0588,155.976,211960,4
"1688","r&b","6LACK","Long Nights",0.744,0.325,3,-9.503,0,0.0642,0.358,1e-06,0.102,0.128,110.063,157021,4
"1689","r&b","6LACK","Yo Love - From ""Queen & Slim: The Soundtrack""",0.703,0.573,0,-9.032,1,0.0724,0.565,3.13e-06,0.0987,0.491,147.038,143830,4
"1690","r&b","6LACK","Know My Rights (feat. Lil Baby)",0.789,0.419,1,-9.874,0,0.157,0.249,0.0257,0.123,0.542,117.988,194396,4
"1691","r&b","Alicia Keys","If I Ain't Got You",0.609,0.444,7,-9.129,1,0.106,0.603,6.86e-06,0.104,0.166,118.402,228707,3
"1692","r&b","Alicia Keys","My Boo",0.662,0.507,5,-8.238,1,0.118,0.257,0,0.0465,0.676,86.412,223440,4
"1693","r&b","Alicia Keys","No One",0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,253813,4
"1694","r&b","Alicia Keys","Girl on Fire",0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,224920,4
"1695","r&b","Alicia Keys","Empire State of Mind (Part II) Broken Down",0.484,0.368,6,-7.784,1,0.0341,0.74,3.82e-05,0.118,0.142,92.923,216480,4
"1696","r&b","Alicia Keys","Fallin'",0.652,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.986,210200,3
"1697","r&b","Alicia Keys","City of Gods",0.469,0.799,8,-5.983,0,0.387,0.105,0,0.32,0.495,147.847,256000,4
"1698","r&b","Alicia Keys","Underdog",0.657,0.726,0,-4.74,0,0.0458,0.542,0,0.137,0.282,90.105,204400,4
"1699","r&b","Alicia Keys","You Don't Know My Name",0.264,0.663,9,-8.264,1,0.187,0.59,0.00443,0.342,0.249,167.078,366733,4
"1700","r&b","Alicia Keys","Un-thinkable (I'm Ready)",0.596,0.505,7,-7.892,1,0.0619,0.732,1.97e-05,0.106,0.335,86.097,249240,4
"1701","r&b","keshi","IT'S YOU (feat. keshi)",0.697,0.368,2,-9.708,1,0.056,0.835,0.00016,0.135,0.451,90.011,173428,4
"1702","r&b","keshi","beside you",0.711,0.747,0,-6.335,1,0.0523,0.459,0,0.0957,0.852,136,166023,4
"1703","r&b","keshi","like i need u",0.748,0.465,5,-8.163,1,0.0869,0.399,0,0.294,0.412,119.872,182679,4
"1704","r&b","keshi","2 soon",0.517,0.663,6,-6.688,0,0.0375,0.146,0,0.322,0.146,174.032,206512,4
"1705","r&b","keshi","drunk",0.691,0.389,4,-8.247,1,0.0367,0.765,0,0.0941,0.306,104.952,227032,4
"1706","r&b","keshi","SOMEBODY",0.649,0.461,8,-8.401,1,0.0449,0.442,0,0.108,0.487,141.088,164663,4
"1707","r&b","keshi","skeletons",0.719,0.265,2,-12.782,1,0.0754,0.296,0.0865,0.108,0.273,80.021,152480,4
"1708","r&b","keshi","less of you",0.563,0.678,7,-5.885,1,0.0495,0.544,1.34e-06,0.117,0.568,169.963,206893,4
"1709","r&b","keshi","i swear i'll never leave again",0.569,0.319,8,-12.85,1,0.0277,0.853,0.000151,0.128,0.32,79.997,173716,4
"1710","r&b","keshi","right here",0.597,0.496,5,-9.441,1,0.077,0.0839,0,0.117,0.319,160.05,195093,4
"1711","r&b","Ella Mai","Trip",0.477,0.61,11,-5.628,0,0.144,0.225,0,0.107,0.358,79.882,213993,4
"1712","r&b","Ella Mai","She Don't (feat. Ty Dolla $Ign)",0.649,0.478,7,-7.503,0,0.0481,0.274,0,0.176,0.151,99.967,264098,4
"1713","r&b","Ella Mai","DFMU",0.708,0.673,6,-4.163,1,0.0585,0.499,0.000233,0.103,0.311,136.969,197520,4
"1714","r&b","Ella Mai","Boo'd Up",0.561,0.779,10,-5.107,0,0.0531,0.0862,0,0.078,0.235,81.965,256064,4
"1715","r&b","Ella Mai","How (feat. Roddy Ricch)",0.464,0.445,4,-8.507,0,0.238,0.215,0,0.495,0.181,94.14,218320,4
"1716","r&b","Ella Mai","Naked - Bonus Track",0.356,0.388,9,-8.532,1,0.0652,0.782,0,0.109,0.573,175.123,197183,4
"1717","r&b","Ella Mai","Whatchamacallit (feat. Chris Brown)",0.656,0.616,5,-4.668,1,0.0392,0.17,0,0.219,0.269,98.871,179411,4
"1718","r&b","Ella Mai","Not Another Love Song",0.499,0.612,4,-5.947,0,0.127,0.171,4.99e-05,0.0993,0.218,157.218,217801,4
